order_id,side,symbol,price,qty
1563,BID,GOOGL,148.34,1
1564,BID,GOOGL,149.31,4
1565,ASK,GOOGL,153.21,4
1566,ASK,GOOGL,148.9,1
1567,ASK,GOOGL,149.68,1
1568,BID,GOOGL,145.81,1
1569,ASK,GOOGL,153.08,4
1570,ASK,GOOGL,148.47,4
1571,BID,GOOGL,149.3,3
1572,BID,GOOGL,148.53,5
1573,BID,GOOGL,149.91,4
1574,ASK,GOOGL,152.09,4
1575,BID,GOOGL,151.13,3
1576,BID,GOOGL,150.95,3
1577,BID,GOOGL,150.0,2
1578,BID,GOOGL,145.39,1
1579,BID,GOOGL,148.23,3
1580,ASK,GOOGL,150.42,4
1581,ASK,GOOGL,154.18,2
1582,ASK,GOOGL,153.26,4
1583,ASK,GOOGL,152.2,4
1584,ASK,GOOGL,154.57,5
1585,ASK,GOOGL,150.57,3
1586,ASK,GOOGL,149.37,1
1587,BID,GOOGL,146.15,5
1588,BID,GOOGL,151.27,5
1589,ASK,GOOGL,153.06,4
1590,BID,GOOGL,149.3,5
1591,ASK,GOOGL,153.61,3
1592,ASK,GOOGL,154.04,1
1593,ASK,GOOGL,148.97,2
1594,BID,GOOGL,146.56,5
1595,BID,GOOGL,146.27,5
1596,ASK,GOOGL,149.08,5
1597,BID,GOOGL,147.72,2
1598,BID,GOOGL,148.49,5
1599,ASK,GOOGL,149.84,4
1600,BID,GOOGL,150.14,4
1601,ASK,GOOGL,151.76,5
1602,ASK,GOOGL,154.33,4
1603,BID,GOOGL,151.72,2
1604,BID,GOOGL,146.39,5
1605,ASK,GOOGL,152.74,5
1606,ASK,GOOGL,154.4,1
1607,ASK,GOOGL,153.79,3
1608,BID,GOOGL,151.71,4
1609,BID,GOOGL,146.6,1
1610,ASK,GOOGL,148.39,4
1611,ASK,GOOGL,153.53,2
1612,BID,GOOGL,151.21,2
1613,BID,GOOGL,151.21,5
1614,ASK,GOOGL,150.26,2
1615,BID,GOOGL,149.77,1
1616,BID,GOOGL,148.37,5
1617,BID,GOOGL,151.42,4
1618,BID,GOOGL,146.4,1
1619,ASK,GOOGL,152.43,2
1620,ASK,GOOGL,149.67,4
1621,ASK,GOOGL,150.2,1
1622,BID,GOOGL,146.48,4
1623,ASK,GOOGL,154.06,5
1624,BID,GOOGL,146.91,3
1625,ASK,GOOGL,150.87,4
1626,BID,GOOGL,147.02,2
1627,BID,GOOGL,151.05,1
1628,BID,GOOGL,150.69,3
1629,ASK,GOOGL,150.64,1
1630,BID,GOOGL,149.51,5
1631,ASK,GOOGL,152.77,1
1632,BID,GOOGL,147.17,2
1633,ASK,GOOGL,150.72,2
1634,BID,GOOGL,148.7,2
1635,ASK,GOOGL,152.53,4
1636,ASK,GOOGL,149.12,3
1637,BID,GOOGL,151.13,3
1638,BID,GOOGL,145.91,1
1639,ASK,GOOGL,150.61,5
1640,ASK,GOOGL,153.53,5
1641,BID,GOOGL,150.48,5
1642,BID,GOOGL,148.94,5
1643,BID,GOOGL,148.62,4
1644,BID,GOOGL,147.06,1
1645,ASK,GOOGL,152.92,3
1646,ASK,GOOGL,154.87,1
1647,ASK,GOOGL,154.97,3
1648,BID,GOOGL,150.99,3
1649,BID,GOOGL,150.77,3
1650,ASK,GOOGL,148.95,5
1651,BID,GOOGL,150.44,1
1652,ASK,GOOGL,151.05,4
1653,BID,GOOGL,145.08,5
1654,BID,GOOGL,149.29,5
1655,ASK,GOOGL,148.97,3
1656,ASK,GOOGL,153.34,4
1657,ASK,GOOGL,150.52,3
1658,BID,GOOGL,145.65,5
1659,BID,GOOGL,146.79,1
1660,ASK,GOOGL,150.8,5
1661,ASK,GOOGL,151.69,4
1662,ASK,GOOGL,153.14,3
1663,ASK,GOOGL,152.86,5
1664,BID,GOOGL,149.82,2
1665,BID,GOOGL,149.71,5
1666,ASK,GOOGL,153.52,4
1667,BID,GOOGL,147.99,1
1668,ASK,GOOGL,154.78,1
1669,BID,GOOGL,147.88,4
1670,ASK,GOOGL,148.85,1
1671,BID,GOOGL,148.81,1
1672,ASK,GOOGL,152.88,3
1673,BID,GOOGL,148.88,3
1674,BID,GOOGL,149.43,3
1675,ASK,GOOGL,148.94,4
1676,BID,GOOGL,145.79,4
1677,BID,GOOGL,146.61,2
1678,ASK,GOOGL,151.87,3
1679,BID,GOOGL,146.29,5
1680,ASK,GOOGL,154.17,4
1681,ASK,GOOGL,148.9,1
1682,ASK,GOOGL,149.96,4
1683,ASK,GOOGL,148.32,5
1684,ASK,GOOGL,149.33,3
1685,ASK,GOOGL,154.8,5
1686,ASK,GOOGL,148.0,1
1687,ASK,GOOGL,149.32,2
1688,BID,GOOGL,149.2,1
1689,BID,GOOGL,149.15,2
1690,ASK,GOOGL,152.02,4
1691,BID,GOOGL,149.76,1
1692,BID,GOOGL,147.17,2
1693,BID,GOOGL,148.21,1
1694,BID,GOOGL,146.64,5
1695,ASK,GOOGL,154.42,1
1696,BID,GOOGL,145.33,5
1697,ASK,GOOGL,152.79,2
1698,BID,GOOGL,147.96,2
1699,BID,GOOGL,145.17,4
1700,ASK,GOOGL,154.04,5
1701,ASK,GOOGL,153.38,2
1702,ASK,GOOGL,152.61,1
1703,ASK,GOOGL,154.14,4
1704,ASK,GOOGL,149.29,4
1705,BID,GOOGL,148.38,1
1706,BID,GOOGL,151.3,3
1707,BID,GOOGL,146.22,5
1708,BID,GOOGL,151.48,4
1709,ASK,GOOGL,149.78,2
1710,BID,GOOGL,145.59,3
1711,BID,GOOGL,146.96,2
1712,BID,GOOGL,150.95,5
1713,ASK,GOOGL,153.37,2
1714,BID,GOOGL,145.89,5
1715,BID,GOOGL,150.61,3
1716,ASK,GOOGL,149.03,3
1717,BID,GOOGL,147.28,4
1718,BID,GOOGL,145.89,3
1719,BID,GOOGL,147.71,1
1720,ASK,GOOGL,151.89,1
1721,ASK,GOOGL,150.48,5
1722,BID,GOOGL,147.55,2
1723,ASK,GOOGL,148.43,1
1724,ASK,GOOGL,153.77,1
1725,ASK,GOOGL,154.03,2
1726,BID,GOOGL,147.57,1
1727,ASK,GOOGL,148.54,4
1728,ASK,GOOGL,149.88,4
1729,ASK,GOOGL,149.39,5
1730,ASK,GOOGL,149.69,4
1731,ASK,GOOGL,153.9,2
1732,BID,GOOGL,148.26,5
1733,ASK,GOOGL,149.38,3
1734,ASK,GOOGL,153.63,1
1735,BID,GOOGL,151.07,2
1736,BID,GOOGL,148.47,4
1737,ASK,GOOGL,154.8,4
1738,ASK,GOOGL,151.98,5
1739,BID,GOOGL,148.87,1
1740,BID,GOOGL,151.25,2
1741,BID,GOOGL,148.23,1
1742,ASK,GOOGL,154.71,3
1743,BID,GOOGL,146.76,2
1744,ASK,GOOGL,152.22,2
1745,ASK,GOOGL,148.66,5
1746,BID,GOOGL,148.53,2
1747,BID,GOOGL,150.34,5
1748,ASK,GOOGL,148.27,3
1749,BID,GOOGL,151.33,2
1750,ASK,GOOGL,149.88,2
1751,ASK,GOOGL,154.16,4
1752,BID,GOOGL,147.91,1
1753,BID,GOOGL,147.26,3
1754,ASK,GOOGL,151.26,3
1755,BID,GOOGL,151.23,2
1756,BID,GOOGL,145.5,2
1757,ASK,GOOGL,153.66,1
1758,ASK,GOOGL,154.63,3
1759,ASK,GOOGL,151.74,5
1760,ASK,GOOGL,149.02,4
1761,ASK,GOOGL,154.57,4
1762,BID,GOOGL,151.53,2
1763,BID,GOOGL,146.03,5
1764,ASK,GOOGL,151.71,5
1765,ASK,GOOGL,152.4,4
1766,BID,GOOGL,149.41,2
1767,BID,GOOGL,151.85,5
1768,BID,GOOGL,145.41,2
1769,BID,GOOGL,148.23,3
1770,BID,GOOGL,147.33,2
1771,BID,GOOGL,148.78,5
1772,ASK,GOOGL,153.49,2
1773,ASK,GOOGL,152.04,3
1774,ASK,GOOGL,148.17,2
1775,ASK,GOOGL,151.15,2
1776,ASK,GOOGL,150.88,4
1777,BID,GOOGL,147.35,5
1778,BID,GOOGL,146.41,1
1779,BID,GOOGL,150.46,2
1780,ASK,GOOGL,149.74,2
1781,ASK,GOOGL,153.29,5
1782,BID,GOOGL,146.97,5
1783,ASK,GOOGL,151.43,4
1784,ASK,GOOGL,148.77,2
1785,ASK,GOOGL,148.27,2
1786,BID,GOOGL,146.66,3
1787,BID,GOOGL,149.1,4
1788,BID,GOOGL,151.71,3
1789,ASK,GOOGL,154.17,4
1790,BID,GOOGL,148.99,5
1791,BID,GOOGL,148.66,4
1792,ASK,GOOGL,154.83,3
1793,ASK,GOOGL,153.49,2
1794,BID,GOOGL,148.6,3
1795,ASK,GOOGL,148.54,3
1796,BID,GOOGL,151.21,1
1797,BID,GOOGL,152.0,1
1798,ASK,GOOGL,154.4,4
1799,ASK,GOOGL,150.37,5
1800,ASK,GOOGL,153.83,4
1801,BID,GOOGL,147.74,3
1802,BID,GOOGL,149.42,2
1803,BID,GOOGL,149.2,5
1804,BID,GOOGL,150.47,2
1805,BID,GOOGL,151.97,3
1806,BID,GOOGL,145.26,1
1807,BID,GOOGL,151.31,1
1808,BID,GOOGL,149.8,5
1809,ASK,GOOGL,149.0,5
1810,ASK,GOOGL,149.35,4
1811,BID,GOOGL,147.0,1
1812,BID,GOOGL,149.48,3
1813,ASK,GOOGL,151.14,1
1814,BID,GOOGL,151.18,3
1815,ASK,GOOGL,154.14,5
1816,ASK,GOOGL,152.18,1
1817,BID,GOOGL,145.99,1
1818,BID,GOOGL,146.75,1
1819,ASK,GOOGL,154.3,3
1820,ASK,GOOGL,154.73,4
1821,BID,GOOGL,151.69,5
1822,BID,GOOGL,148.74,1
1823,ASK,GOOGL,151.47,2
1824,BID,GOOGL,145.63,1
1825,ASK,GOOGL,153.86,5
1826,ASK,GOOGL,148.6,1
1827,ASK,GOOGL,148.37,5
1828,ASK,GOOGL,154.04,4
1829,ASK,GOOGL,152.82,3
1830,BID,GOOGL,145.96,4
1831,ASK,GOOGL,149.67,5
1832,ASK,GOOGL,149.09,3
1833,BID,GOOGL,149.12,5
1834,BID,GOOGL,150.97,4
1835,BID,GOOGL,145.44,5
1836,ASK,GOOGL,153.44,4
1837,BID,GOOGL,151.88,5
1838,ASK,GOOGL,152.15,1
1839,BID,GOOGL,149.17,5
1840,ASK,GOOGL,152.49,2
1841,ASK,GOOGL,154.8,3
1842,BID,GOOGL,149.64,5
1843,BID,GOOGL,151.74,1
1844,BID,GOOGL,145.26,5
1845,ASK,GOOGL,150.02,5
1846,ASK,GOOGL,154.5,5
1847,BID,GOOGL,151.51,4
1848,ASK,GOOGL,150.99,5
1849,BID,GOOGL,147.12,1
1850,BID,GOOGL,145.2,2
1851,BID,GOOGL,151.43,3
1852,BID,GOOGL,147.45,3
1853,ASK,GOOGL,150.13,1
1854,ASK,GOOGL,148.54,5
1855,ASK,GOOGL,149.17,3
1856,BID,GOOGL,147.35,4
1857,BID,GOOGL,151.09,3
1858,BID,GOOGL,150.22,3
1859,ASK,GOOGL,152.02,4
1860,ASK,GOOGL,150.03,4
1861,ASK,GOOGL,153.74,5
1862,ASK,GOOGL,148.02,3
1863,BID,GOOGL,151.9,1
1864,ASK,GOOGL,150.13,1
1865,BID,GOOGL,151.65,3
1866,BID,GOOGL,149.49,5
1867,BID,GOOGL,147.74,1
1868,ASK,GOOGL,154.99,4
1869,ASK,GOOGL,154.87,2
1870,BID,GOOGL,148.92,3
1871,ASK,GOOGL,148.66,2
1872,BID,GOOGL,151.86,4
1873,ASK,GOOGL,150.58,3
1874,BID,GOOGL,145.01,3
1875,BID,GOOGL,151.01,1
1876,ASK,GOOGL,151.0,5
1877,BID,GOOGL,148.93,4
1878,BID,GOOGL,148.99,5
1879,BID,GOOGL,147.12,4
1880,ASK,GOOGL,151.15,1
1881,ASK,GOOGL,152.4,4
1882,BID,GOOGL,151.9,4
1883,BID,GOOGL,145.05,5
1884,BID,GOOGL,151.46,2
1885,BID,GOOGL,149.6,5
1886,BID,GOOGL,149.73,1
1887,BID,GOOGL,147.51,1
1888,ASK,GOOGL,152.89,2
1889,ASK,GOOGL,148.89,3
1890,ASK,GOOGL,152.8,2
1891,BID,GOOGL,149.6,1
1892,BID,GOOGL,146.86,4
1893,BID,GOOGL,151.02,2
1894,BID,GOOGL,148.4,2
1895,ASK,GOOGL,149.48,3
1896,BID,GOOGL,149.63,4
1897,ASK,GOOGL,153.87,4
1898,BID,GOOGL,150.57,3
1899,ASK,GOOGL,148.33,1
1900,ASK,GOOGL,152.56,4
1901,BID,GOOGL,145.48,3
1902,ASK,GOOGL,150.68,1
1903,ASK,GOOGL,148.55,5
1904,BID,GOOGL,145.57,5
1905,BID,GOOGL,150.87,3
1906,ASK,GOOGL,153.36,1
1907,ASK,GOOGL,154.38,1
1908,ASK,GOOGL,152.8,3
1909,ASK,GOOGL,154.68,2
1910,BID,GOOGL,149.98,4
1911,ASK,GOOGL,148.19,4
1912,ASK,GOOGL,152.94,3
1913,BID,GOOGL,149.56,3
1914,BID,GOOGL,151.31,2
1915,BID,GOOGL,145.55,4
1916,ASK,GOOGL,154.99,3
1917,BID,GOOGL,151.13,4
1918,ASK,GOOGL,151.71,3
1919,BID,GOOGL,146.71,4
1920,BID,GOOGL,145.95,2
1921,ASK,GOOGL,154.62,4
1922,ASK,GOOGL,152.45,1
1923,ASK,GOOGL,152.48,1
1924,BID,GOOGL,148.61,2
1925,ASK,GOOGL,148.19,5
1926,ASK,GOOGL,152.99,4
1927,BID,GOOGL,146.01,4
1928,ASK,GOOGL,152.43,4
1929,BID,GOOGL,150.73,1
1930,BID,GOOGL,145.49,2
1931,ASK,GOOGL,153.22,4
1932,BID,GOOGL,146.09,2
1933,BID,GOOGL,151.63,1
1934,ASK,GOOGL,149.79,5
1935,BID,GOOGL,150.33,3
1936,ASK,GOOGL,152.78,5
1937,BID,GOOGL,145.5,2
1938,ASK,GOOGL,151.78,3
1939,BID,GOOGL,150.6,5
1940,ASK,GOOGL,153.42,5
1941,BID,GOOGL,147.26,5
1942,ASK,GOOGL,149.88,1
1943,ASK,GOOGL,154.88,3
1944,ASK,GOOGL,148.69,2
1945,BID,GOOGL,145.39,1
1946,BID,GOOGL,145.82,4
1947,BID,GOOGL,148.01,1
1948,ASK,GOOGL,148.28,4
1949,BID,GOOGL,150.26,5
1950,ASK,GOOGL,150.61,2
1951,ASK,GOOGL,152.14,5
1952,ASK,GOOGL,154.28,4
1953,BID,GOOGL,151.23,3
1954,ASK,GOOGL,154.47,1
1955,BID,GOOGL,146.54,1
1956,ASK,GOOGL,151.0,5
1957,BID,GOOGL,150.66,2
1958,BID,GOOGL,145.14,3
1959,BID,GOOGL,149.89,5
1960,ASK,GOOGL,151.75,4
1961,BID,GOOGL,147.89,3
1962,ASK,GOOGL,151.85,5
1963,ASK,GOOGL,149.12,1
1964,ASK,GOOGL,152.16,2
1965,ASK,GOOGL,151.27,4
1966,BID,GOOGL,151.03,3
1967,ASK,GOOGL,151.51,5
1968,ASK,GOOGL,153.45,2
1969,ASK,GOOGL,148.33,1
1970,ASK,GOOGL,154.47,1
1971,BID,GOOGL,147.32,2
1972,BID,GOOGL,150.95,1
1973,BID,GOOGL,151.26,4
1974,ASK,GOOGL,151.06,2
1975,BID,GOOGL,148.36,3
1976,BID,GOOGL,151.47,3
1977,ASK,GOOGL,151.54,1
1978,ASK,GOOGL,153.02,5
1979,ASK,GOOGL,154.89,5
1980,ASK,GOOGL,154.27,4
1981,BID,GOOGL,146.01,5
1982,BID,GOOGL,148.13,5
1983,BID,GOOGL,149.03,1
1984,ASK,GOOGL,151.87,5
1985,BID,GOOGL,149.13,4
1986,BID,GOOGL,148.54,1
1987,ASK,GOOGL,154.7,5
1988,ASK,GOOGL,152.94,5
1989,BID,GOOGL,147.96,4
1990,BID,GOOGL,151.76,4
1991,ASK,GOOGL,151.16,3
1992,BID,GOOGL,147.15,3
1993,BID,GOOGL,150.03,4
1994,ASK,GOOGL,149.12,3
1995,BID,GOOGL,147.38,4
1996,BID,GOOGL,148.81,4
1997,ASK,GOOGL,153.77,1
1998,ASK,GOOGL,149.96,1
1999,ASK,GOOGL,148.18,5
