timestamp,action,symbol,price,qty
9732,SELL,IEYI,137.63,7
9737,SELL,QJJF,105.98,2
9740,CANCEL,EJZ,137.22,1
9742,SELL,GGO,123.36,7
9743,SELL,PSBF,182.4,8
9745,SELL,FYW,140.62,3
9755,SELL,AHF,164.48,10
9758,BUY,JJI,132.29,1
9761,BUY,RXC,131.76,2
9767,SELL,GGO,180.96,3
9775,BUY,SSK,125.85,2
9784,SELL,SRBQ,175.44,2
9794,BUY,FMXQ,187.68,7
9802,BUY,JJI,127.32,1
9806,BUY,FMXQ,118.3,10
9816,SELL,EJZ,121.6,7
9818,BUY,EJZ,181.37,8
9828,BUY,JJI,142.55,1
9833,SELL,PSBF,185.36,4
9835,SELL,ACGP,189.49,1
9840,SELL,AHF,110.3,6
9848,SELL,SSK,182.34,5
9856,BUY,EJZ,152.46,6
9866,BUY,FYW,181.54,10
9871,BUY,FYW,168.06,6
9880,BUY,ACGP,123.12,3
9888,CANCEL,CHQX,106.44,5
9891,SELL,JJI,170.11,3
9898,BUY,ACGP,102.85,1
9899,BUY,FYW,160.9,3
9909,SELL,ACGP,141.04,1
9918,BUY,TLPJ,105.06,1
9923,CANCEL,JJI,110.75,10
9933,CANCEL,RVU,119.05,7
9941,BUY,FMXQ,117.7,10
9950,BUY,EJZ,123.24,6
9951,CANCEL,ACGP,165.74,10
9955,BUY,ACGP,138.78,7
9956,SELL,ZWWJ,171.85,4
9963,CANCEL,FYW,184.38,8
9964,BUY,ACGP,164.58,9
9965,SELL,FMXQ,130.04,4
9969,BUY,RVU,125.67,6
9979,SELL,JJI,182.94,9
9987,BUY,JJI,148.1,10
9993,BUY,USNZ,109.91,10
9996,SELL,SSK,128.31,9
10004,SELL,JJI,192.55,1
10012,SELL,VUK,118.93,8
10014,CANCEL,VUK,111.35,5
10015,SELL,ZWWJ,173.13,4
10023,BUY,PVAU,151.72,5
10030,BUY,ACGP,181.86,4
10033,BUY,SSK,109.39,3
10035,BUY,RVU,118.15,9
10039,BUY,QJJF,134.65,10
10043,SELL,FMXQ,183.12,2
10049,BUY,RVU,110.76,6
10058,BUY,ACGP,147.48,8
10064,SELL,RXC,189.48,5
10071,SELL,JJI,181.04,1
10078,BUY,RXC,103.65,1
10084,BUY,RVU,135.36,3
10085,SELL,RVU,176.6,3
10092,SELL,TLPJ,146.81,5
10102,SELL,ACGP,148.23,2
10103,SELL,VUK,106.93,9
10111,SELL,JJI,114.58,5
10120,BUY,ZWWJ,148.26,2
10128,BUY,TLPJ,194.14,2
10136,BUY,QJJF,128.98,6
10139,SELL,TLPJ,115.44,9
10144,BUY,TLPJ,118.17,7
10150,BUY,GGO,187.11,8
10158,BUY,GGO,180.52,6
10160,SELL,FYW,158.82,7
10161,SELL,SRBQ,105.02,7
10169,BUY,PVAU,157.04,5
10177,BUY,GGO,165.2,3
10187,BUY,FMXQ,124.56,3
10193,SELL,USNZ,180.39,9
10202,SELL,FMXQ,148.47,9
10211,SELL,ZWWJ,108.88,7
10216,BUY,GGO,171.03,3
10221,BUY,RXC,106.87,1
10224,SELL,QJJF,102.52,2
10226,BUY,PSBF,165.37,2
10231,SELL,IEYI,113.16,7
10234,SELL,RXC,105.32,5
10238,BUY,RXC,105.98,4
10248,SELL,QJJF,189.65,1
10253,BUY,SRBQ,114.36,4
10263,SELL,TLPJ,138.27,10
10266,BUY,ZWWJ,150.15,8
10267,BUY,PVAU,127.67,9
10274,SELL,AHF,197.1,5
10278,BUY,AHF,170.9,1
10279,BUY,GGO,145.54,1
10281,BUY,SSK,160.96,10
10287,BUY,IEYI,140.01,3
10290,CANCEL,GGO,196.12,1
10292,BUY,FMXQ,131.25,5
10293,BUY,IEYI,199.63,7
10297,BUY,VUK,121.33,1
10304,BUY,PSBF,110.81,9
10313,BUY,CHQX,154.59,8
10321,SELL,SSK,111.4,4
10323,SELL,FYW,197.57,8
10328,BUY,FYW,178.87,8
10335,BUY,EJZ,107.45,2
10339,SELL,TLPJ,192.53,5
10342,SELL,RVU,164.07,2
10345,BUY,SRBQ,127.06,7
10355,BUY,PSBF,131.51,1
10364,SELL,SRBQ,180.25,4
10365,BUY,ZWWJ,113.31,7
10366,SELL,EJZ,188.96,9
10376,SELL,EJZ,168.33,3
10381,SELL,VUK,129.41,5
10382,SELL,FYW,127.1,2
10389,SELL,PVAU,153.68,3
10398,CANCEL,PSBF,117.19,5
10405,BUY,PVAU,148.85,8
10413,CANCEL,FYW,161.64,1
10417,BUY,GGO,199.35,9
10419,BUY,IEYI,174.92,8
10426,SELL,AHF,165.15,1
10428,BUY,ACGP,179.48,8
10438,BUY,IEYI,110.85,9
10442,CANCEL,QJJF,188.52,8
10450,CANCEL,CHQX,119.36,4
10458,BUY,ACGP,154.61,10
10461,SELL,FYW,158.75,7
10463,SELL,RVU,106.26,3
10465,BUY,SSK,129.53,10
10470,SELL,CHQX,138.14,7
10477,BUY,PVAU,128.37,9
10485,CANCEL,CHQX,124.92,7
10491,SELL,CHQX,138.48,2
10499,BUY,GGO,139.54,10
10502,BUY,PSBF,188.33,8
10511,SELL,PSBF,199.5,6
10520,SELL,PSBF,198.64,6
10524,SELL,SSK,169.57,5
10531,SELL,TLPJ,190.98,6
10534,SELL,FYW,104.52,4
10535,BUY,USNZ,166.48,8
10538,BUY,SSK,148.41,8
10543,SELL,PSBF,172.26,2
10547,BUY,QJJF,123.46,7
10553,SELL,RVU,162.12,1
10560,BUY,AHF,152.68,2
10562,BUY,QJJF,149.75,5
10566,CANCEL,QJJF,122.89,7
10570,BUY,PVAU,139.41,5
10575,BUY,ACGP,190.79,7
10579,SELL,RXC,197.51,4
10585,BUY,CHQX,193.22,2
10588,BUY,AHF,163.18,3
10592,SELL,SRBQ,115.92,9
10596,BUY,FMXQ,133.44,7
10605,SELL,EJZ,172.59,8
10613,CANCEL,SRBQ,160.48,9
10614,CANCEL,SRBQ,145.03,10
10619,BUY,RXC,135.41,8
10622,CANCEL,QJJF,116.23,9
10632,SELL,PVAU,172.13,7
10633,SELL,FMXQ,130.62,1
10634,SELL,QJJF,110.5,8
10642,SELL,IEYI,169.07,10
10648,BUY,ACGP,113.68,2
10652,SELL,QJJF,187.85,10
10658,SELL,FMXQ,186.64,8
10664,BUY,JJI,116.92,6
10674,CANCEL,TLPJ,198.68,4
10675,BUY,PVAU,167.81,1
10676,CANCEL,VUK,152.12,3
10680,SELL,FYW,182.61,7
10687,SELL,JJI,192.05,10
10696,SELL,SRBQ,197.3,2
10705,SELL,PSBF,126.03,8
10707,BUY,SSK,101.7,5
10713,BUY,VUK,164.45,9
10720,BUY,FMXQ,170.58,9
10722,SELL,PSBF,187.91,2
10723,BUY,SSK,159.73,1
10724,BUY,IEYI,194.5,5
10734,BUY,VUK,173.66,7
10739,SELL,PSBF,184.29,5
10742,BUY,PSBF,184.95,1
10746,SELL,ZWWJ,112.98,9
10749,SELL,QJJF,132.4,5
10757,BUY,TLPJ,113.98,7
10761,BUY,RVU,165.05,4
10766,BUY,JJI,138.01,4
10769,BUY,FMXQ,159.87,7
10771,CANCEL,SRBQ,178.1,6
10776,BUY,FMXQ,193.26,3
10786,BUY,TLPJ,134.78,8
10787,BUY,TLPJ,172.91,3
10788,SELL,ACGP,144.85,7
10792,SELL,FMXQ,181.44,4
10798,SELL,FYW,151.93,6
10802,BUY,PVAU,139.2,8
10805,BUY,FMXQ,199.25,6
10808,CANCEL,FYW,121.81,6
10810,CANCEL,PSBF,176.33,8
10811,SELL,PVAU,195.49,3
10815,BUY,VUK,100.07,5
10821,SELL,RVU,187.34,10
10824,SELL,SRBQ,128.97,9
10830,CANCEL,QJJF,138.12,10
10837,BUY,SRBQ,197.93,1
10845,SELL,PSBF,165.17,1
10847,BUY,FYW,139.44,5
10849,BUY,FYW,107.14,8
10856,BUY,USNZ,196.18,4
10858,CANCEL,RVU,140.1,7
10864,BUY,PSBF,167.61,1
10867,SELL,PVAU,121.26,5
10868,CANCEL,JJI,169.68,7
10877,BUY,ACGP,181.13,4
10885,BUY,PSBF,110.14,7
10890,SELL,RVU,146.35,9
10895,CANCEL,GGO,108.05,7
10896,BUY,ZWWJ,182.39,4
10904,SELL,PSBF,191.49,9
10906,BUY,SRBQ,108.62,7
10911,SELL,SRBQ,175.09,1
10920,SELL,JJI,144.31,7
10928,CANCEL,FYW,188.91,5
10931,BUY,VUK,135.93,7
10941,BUY,EJZ,187.06,8
10948,BUY,TLPJ,117.54,3
10951,SELL,PVAU,162.48,8
10960,SELL,JJI,153.25,7
10966,BUY,FYW,196.21,8
10971,SELL,ZWWJ,158.88,10
10974,CANCEL,VUK,102.47,2
10977,BUY,PVAU,128.42,1
10987,BUY,SSK,147.49,9
10991,SELL,TLPJ,102.25,4
10999,BUY,AHF,148.38,5
11003,BUY,RVU,129.21,4
11005,BUY,JJI,120.05,3
11012,BUY,RVU,170.28,6
11020,BUY,ZWWJ,111.48,2
11025,SELL,IEYI,169.35,1
11034,BUY,SSK,178.67,1
11037,BUY,FMXQ,164.77,2
11047,SELL,PVAU,107.59,2
11054,BUY,SRBQ,195.72,5
11063,CANCEL,QJJF,187.84,4
11064,BUY,ACGP,188.42,2
11066,SELL,FMXQ,168.11,4
11075,SELL,GGO,122.24,1
11077,SELL,EJZ,113.31,3
11087,SELL,QJJF,103.8,4
11093,SELL,QJJF,182.97,4
11103,SELL,ACGP,174.45,10
11104,BUY,VUK,132.86,6
11105,BUY,PVAU,102.21,3
11114,SELL,RXC,190.07,9
11122,SELL,USNZ,143.89,6
11128,SELL,JJI,166.97,8
11131,SELL,SSK,130.52,5
11140,BUY,SRBQ,166.48,7
11148,BUY,QJJF,148.76,8
11153,SELL,RXC,174.41,5
11161,SELL,VUK,152.65,7
11166,SELL,USNZ,183.64,10
11176,BUY,ACGP,159.21,2
11181,BUY,PVAU,101.65,6
11189,BUY,RXC,180.09,5
11192,SELL,AHF,194.45,6
11194,SELL,EJZ,193.38,2
11201,BUY,JJI,151.27,1
11204,BUY,RXC,188.5,7
11213,CANCEL,EJZ,156.24,1
11219,BUY,FMXQ,147.83,3
11226,SELL,CHQX,144.71,3
11233,CANCEL,RXC,101.96,10
11241,BUY,SRBQ,117.35,5
11245,SELL,ZWWJ,142.68,7
11253,SELL,PVAU,165.79,4
11262,SELL,RVU,101.03,6
11272,SELL,JJI,161.3,7
11273,BUY,SSK,128.31,4
11276,BUY,RVU,153.73,4
11279,SELL,SRBQ,160.55,3
11285,SELL,CHQX,170.56,9
11291,CANCEL,TLPJ,124.85,7
11295,SELL,PSBF,101.13,5
11300,BUY,FYW,172.94,6
11309,SELL,CHQX,155.92,10
11319,CANCEL,SSK,146.81,1
11322,CANCEL,TLPJ,170.31,6
11330,BUY,PSBF,149.0,8
11335,SELL,RXC,112.46,3
11341,SELL,CHQX,145.76,2
11346,BUY,ZWWJ,129.81,10
11353,BUY,TLPJ,159.58,7
11359,SELL,TLPJ,157.03,3
11363,SELL,FYW,130.3,9
11371,SELL,USNZ,117.21,9
11374,BUY,AHF,151.21,6
11377,BUY,FYW,186.59,10
11387,BUY,RXC,196.84,6
11394,BUY,VUK,157.7,7
11395,BUY,TLPJ,173.43,5
11400,BUY,PSBF,168.9,5
11409,SELL,JJI,109.6,8
11416,SELL,PVAU,109.28,3
11426,BUY,TLPJ,113.2,6
11428,SELL,VUK,142.21,5
11429,SELL,PVAU,170.28,4
11436,BUY,SRBQ,146.0,10
11441,BUY,ZWWJ,115.49,4
11444,CANCEL,USNZ,171.8,8
11447,SELL,QJJF,105.86,4
11453,SELL,TLPJ,158.04,2
11462,CANCEL,VUK,149.67,4
11464,BUY,IEYI,122.82,10
11469,BUY,USNZ,147.53,4
11472,BUY,TLPJ,107.09,4
11473,SELL,RVU,129.21,9
11478,BUY,PSBF,196.01,8
11482,BUY,ACGP,172.83,3
11484,SELL,EJZ,176.32,10
11493,BUY,EJZ,192.94,10
11496,BUY,EJZ,157.55,6
11504,SELL,SSK,168.0,2
11513,SELL,IEYI,125.15,5
11515,BUY,SRBQ,183.69,8
11525,SELL,EJZ,162.94,5
11531,BUY,CHQX,195.11,2
11537,BUY,RXC,106.74,3
11540,BUY,GGO,189.15,1
11544,CANCEL,SSK,171.82,7
11552,SELL,PSBF,136.73,3
11562,BUY,PSBF,108.33,4
11568,SELL,CHQX,152.49,8
11575,SELL,SSK,172.68,3
11584,SELL,VUK,123.04,8
11594,CANCEL,SSK,171.61,1
11602,BUY,ACGP,129.53,4
11606,BUY,SSK,153.41,3
11612,SELL,USNZ,138.69,10
11620,BUY,RXC,149.47,1
11626,BUY,PSBF,136.09,5
11627,SELL,IEYI,188.89,1
11631,SELL,ACGP,159.03,1
11637,BUY,FMXQ,131.82,3
11638,CANCEL,RVU,162.99,5
11642,SELL,JJI,167.66,10
11651,BUY,ACGP,179.14,7
11653,BUY,PVAU,124.81,3
11657,BUY,ZWWJ,138.34,8
11666,SELL,PVAU,105.57,7
11667,SELL,USNZ,143.57,5
11671,BUY,IEYI,112.29,10
11681,SELL,EJZ,150.81,2
11684,SELL,PVAU,102.5,8
11694,SELL,FMXQ,165.58,7
11698,SELL,TLPJ,152.59,3
11699,SELL,SSK,107.24,10
11705,SELL,PSBF,139.43,10
11708,SELL,USNZ,103.85,10
11716,SELL,PVAU,153.02,10
11720,BUY,PVAU,196.27,3
11725,BUY,VUK,114.33,2
11727,BUY,CHQX,169.86,2
11729,BUY,CHQX,188.69,1
11730,SELL,VUK,190.87,9
11732,SELL,QJJF,121.44,3
11733,SELL,AHF,117.17,7
11740,BUY,QJJF,113.68,6
11742,BUY,PSBF,162.98,3
11746,SELL,ZWWJ,148.52,1
11747,BUY,JJI,127.41,8
11753,SELL,USNZ,150.23,10
11762,SELL,IEYI,115.54,2
11770,BUY,TLPJ,159.54,8
11774,BUY,SRBQ,113.02,4
11778,SELL,TLPJ,163.18,2
11788,SELL,PVAU,199.04,4
11795,BUY,IEYI,161.39,4
11798,SELL,FMXQ,161.19,1
11800,CANCEL,TLPJ,111.36,7
11803,SELL,FYW,159.82,9
11811,SELL,RVU,155.49,6
11816,BUY,RXC,178.52,4
11824,SELL,RXC,110.15,7
11832,CANCEL,GGO,154.83,10
11836,BUY,IEYI,180.38,10
11838,SELL,FMXQ,111.15,9
11845,BUY,ACGP,111.81,6
11853,SELL,QJJF,192.22,1
11856,SELL,EJZ,196.62,5
11864,SELL,JJI,168.28,10
11867,SELL,VUK,137.65,6
11869,BUY,AHF,131.88,9
11876,SELL,SSK,156.76,8
11879,SELL,SRBQ,127.04,2
11881,SELL,SSK,174.48,3
11886,BUY,JJI,140.67,4
11896,SELL,JJI,117.77,6
11899,SELL,SSK,144.24,1
11903,SELL,JJI,174.43,5
11913,SELL,PSBF,180.03,3
11916,BUY,FMXQ,158.78,4
11921,SELL,SSK,170.46,8
11931,SELL,VUK,106.39,10
11932,BUY,RXC,171.28,3
11942,SELL,EJZ,187.59,10
11944,BUY,ACGP,119.96,1
11953,CANCEL,TLPJ,191.23,3
11957,BUY,ACGP,140.69,10
11962,SELL,SRBQ,156.61,3
11963,BUY,IEYI,115.22,10
11965,CANCEL,RVU,123.44,5
11974,BUY,AHF,198.43,10
11977,CANCEL,RVU,195.56,3
11983,SELL,FMXQ,190.38,3
11990,SELL,TLPJ,145.54,3
11999,SELL,CHQX,176.58,9
12008,BUY,FMXQ,143.7,6
12016,SELL,VUK,158.82,7
12022,SELL,RXC,190.1,6
12030,BUY,RVU,175.34,2
12040,SELL,USNZ,184.18,5
12047,BUY,TLPJ,191.76,4
12057,SELL,FYW,128.7,3
12059,SELL,JJI,179.82,4
12069,BUY,AHF,161.94,5
12079,SELL,PVAU,169.16,1
12085,SELL,EJZ,101.07,10
12089,BUY,ACGP,141.13,9
12094,SELL,SSK,109.83,1
12098,BUY,QJJF,133.65,1
12100,BUY,FYW,182.2,4
12109,BUY,QJJF,119.68,10
12114,SELL,ACGP,154.43,4
12119,CANCEL,USNZ,196.46,10
12125,SELL,FYW,151.73,4
12133,SELL,CHQX,178.51,6
12136,BUY,PVAU,112.92,6
12139,SELL,ZWWJ,119.28,7
12146,SELL,QJJF,148.88,4
12153,CANCEL,SSK,187.17,3
12160,BUY,SSK,199.54,4
12170,SELL,SSK,195.2,1
12173,SELL,ACGP,170.84,4
12183,SELL,USNZ,134.59,9
12184,BUY,ZWWJ,139.84,8
12189,BUY,TLPJ,118.44,5
12195,BUY,CHQX,124.39,1
12202,BUY,IEYI,196.43,10
12207,BUY,IEYI,192.54,8
12213,BUY,ACGP,178.08,7
12217,BUY,SSK,164.03,5
12220,SELL,RVU,127.73,10
12226,BUY,VUK,197.15,1
12230,SELL,TLPJ,149.1,7
12231,BUY,USNZ,135.53,2
12239,SELL,ACGP,111.12,5
12245,BUY,RVU,144.71,1
12248,SELL,PVAU,160.58,1
12256,BUY,EJZ,192.34,9
12258,BUY,ACGP,172.41,8
12259,BUY,ZWWJ,158.34,9
12262,BUY,FYW,100.11,9
12269,BUY,IEYI,170.17,4
12273,BUY,AHF,129.07,9
12278,SELL,QJJF,142.8,8
12286,SELL,RXC,135.32,3
12287,BUY,ZWWJ,126.57,5
12292,BUY,FYW,126.18,7
12302,BUY,PSBF,171.57,3
12312,SELL,ACGP,109.99,4
12317,BUY,FMXQ,101.05,9
12320,BUY,EJZ,197.09,8
12324,SELL,ZWWJ,180.5,5
12333,BUY,IEYI,135.36,7
12340,BUY,RXC,103.02,4
12348,BUY,EJZ,136.71,4
12356,SELL,ZWWJ,158.25,6
12361,BUY,FYW,174.68,8
12370,SELL,AHF,162.3,2
12377,SELL,IEYI,122.54,7
12386,SELL,USNZ,127.49,10
12394,BUY,RVU,142.85,5
12402,CANCEL,SRBQ,103.14,4
12412,SELL,JJI,150.79,1
12414,BUY,RVU,140.61,6
12415,SELL,QJJF,149.41,6
12423,BUY,RXC,109.4,1
12428,BUY,RXC,173.58,1
12430,SELL,EJZ,137.99,2
12437,BUY,EJZ,191.1,9
12447,CANCEL,QJJF,194.39,8
12453,SELL,SRBQ,131.02,3
12463,SELL,SSK,101.89,6
12468,BUY,PVAU,165.76,2
12470,SELL,EJZ,192.29,5
12477,SELL,JJI,170.57,6
12483,SELL,FMXQ,183.4,7
12487,CANCEL,RVU,144.04,2
12495,BUY,ZWWJ,195.54,5
12498,SELL,CHQX,151.52,9
12508,SELL,AHF,153.9,4
12514,SELL,FMXQ,145.45,8
12516,SELL,FMXQ,136.96,2
12523,BUY,PVAU,193.04,5
12528,SELL,VUK,141.91,10
12530,SELL,PSBF,163.08,9
12539,SELL,RXC,188.4,8
12546,BUY,RXC,162.76,6
12549,BUY,VUK,127.3,5
12554,BUY,ZWWJ,164.92,2
12560,BUY,FYW,186.97,1
12564,BUY,TLPJ,167.81,9
12569,BUY,FMXQ,150.46,8
12577,BUY,IEYI,148.14,8
12578,SELL,AHF,158.08,10
12585,CANCEL,CHQX,124.47,8
12589,BUY,RVU,139.3,3
12595,SELL,ACGP,145.57,10
12605,SELL,FMXQ,120.86,7
12608,BUY,EJZ,156.93,2
12618,BUY,JJI,174.08,6
12621,CANCEL,FMXQ,179.42,6
12622,SELL,RXC,181.6,1
12624,CANCEL,GGO,105.05,3
12631,SELL,FYW,175.92,6
12632,BUY,ZWWJ,170.92,2
12638,BUY,JJI,140.48,10
12646,BUY,PSBF,167.88,5
12648,BUY,QJJF,190.08,10
12655,BUY,FYW,152.93,1
12663,SELL,AHF,186.12,2
12664,SELL,RXC,164.71,8
12673,SELL,IEYI,145.72,6
12679,BUY,AHF,127.9,8
12686,CANCEL,AHF,164.51,2
12696,BUY,TLPJ,171.6,7
12706,SELL,PSBF,170.65,4
12712,BUY,ZWWJ,105.69,1
12714,BUY,RVU,156.64,8
12716,SELL,FYW,128.65,4
12719,CANCEL,SSK,125.32,9
12720,BUY,SRBQ,111.61,1
12721,BUY,RXC,102.25,2
12730,SELL,USNZ,178.95,4
12732,BUY,IEYI,108.72,3
12741,SELL,PSBF,192.91,2
12742,CANCEL,AHF,194.73,4
12745,BUY,ACGP,189.43,4
12751,SELL,CHQX,131.01,2
12758,SELL,AHF,143.47,2
12760,BUY,QJJF,130.79,4
12769,SELL,FMXQ,104.02,9
12779,BUY,USNZ,186.92,10
12786,SELL,EJZ,150.82,5
12787,SELL,IEYI,147.03,9
12788,SELL,USNZ,118.19,1
12793,SELL,ZWWJ,142.56,10
12794,SELL,IEYI,102.97,3
12795,SELL,IEYI,143.14,2
12796,CANCEL,GGO,110.11,6
12797,SELL,FMXQ,108.62,7
12807,BUY,VUK,197.95,9
12815,SELL,EJZ,103.16,5
12818,BUY,ZWWJ,147.96,7
12822,BUY,VUK,191.25,3
12829,BUY,RXC,108.32,8
12830,BUY,PSBF,123.92,1
12831,SELL,QJJF,157.69,10
12836,BUY,PSBF,186.72,2
12841,BUY,FYW,103.95,9
12849,SELL,USNZ,197.65,9
12853,SELL,VUK,179.25,9
12856,SELL,FYW,103.51,5
12860,CANCEL,CHQX,196.79,1
12866,CANCEL,JJI,149.87,4
12868,SELL,RVU,106.98,8
12874,BUY,FMXQ,131.72,2
12875,BUY,FYW,107.03,4
12878,SELL,IEYI,103.46,5
12886,BUY,GGO,187.7,3
12887,SELL,FMXQ,137.06,4
12889,BUY,ACGP,120.24,8
12890,BUY,PSBF,127.77,9
12892,BUY,VUK,198.74,5
12896,SELL,CHQX,143.98,10
12902,SELL,PSBF,101.98,2
12912,SELL,FYW,148.12,8
12918,BUY,VUK,185.62,4
12926,SELL,ACGP,195.44,10
12928,BUY,USNZ,152.64,4
12935,BUY,FYW,171.46,4
12938,BUY,RXC,167.32,10
12946,BUY,RXC,125.34,4
12952,BUY,VUK,105.39,9
12962,BUY,AHF,119.95,9
12964,SELL,IEYI,170.69,10
12969,BUY,TLPJ,115.37,8
12978,BUY,FMXQ,101.78,7
12982,BUY,JJI,191.52,3
12987,BUY,CHQX,160.75,4
12994,SELL,AHF,165.49,8
13000,SELL,QJJF,139.81,9
13008,BUY,TLPJ,120.3,8
13014,SELL,AHF,118.81,7
13020,BUY,IEYI,181.1,4
13021,CANCEL,EJZ,179.94,3
13025,BUY,TLPJ,136.47,8
13033,SELL,FYW,163.27,5
13036,BUY,GGO,162.9,4
13037,SELL,EJZ,179.81,2
13044,BUY,QJJF,146.11,1
13054,BUY,SSK,116.2,5
13059,CANCEL,IEYI,110.13,2
13067,SELL,CHQX,113.45,10
13072,SELL,RXC,180.35,4
13081,BUY,GGO,175.02,4
13090,BUY,EJZ,174.34,1
13096,SELL,QJJF,146.34,2
13106,BUY,IEYI,186.41,5
13111,SELL,SSK,115.26,4
13118,CANCEL,PVAU,127.38,10
13124,SELL,USNZ,178.18,7
13129,CANCEL,IEYI,147.59,5
13137,SELL,FMXQ,131.6,8
13141,SELL,RVU,139.28,6
13148,BUY,SSK,183.68,5
13156,SELL,AHF,167.67,7
13164,SELL,RXC,195.05,7
13167,SELL,RXC,123.9,2
13172,BUY,SSK,152.13,9
13179,SELL,JJI,147.83,7
13182,BUY,AHF,158.41,9
13190,BUY,USNZ,103.92,5
13200,BUY,EJZ,113.27,10
13202,CANCEL,PVAU,117.69,1
13212,BUY,VUK,185.61,4
13219,SELL,PSBF,128.59,5
13225,CANCEL,GGO,129.54,6
13227,SELL,SRBQ,107.23,9
13237,BUY,SSK,198.21,3
13245,SELL,SSK,199.37,10
13254,BUY,SRBQ,128.36,8
13264,SELL,SSK,128.49,9
13267,SELL,EJZ,116.47,7
13268,SELL,JJI,133.63,2
13271,CANCEL,RVU,146.47,2
13276,BUY,CHQX,146.36,5
13280,SELL,IEYI,137.2,10
13284,SELL,FYW,138.71,10
13292,SELL,PVAU,150.26,5
13298,BUY,AHF,156.92,4
13299,SELL,USNZ,161.35,1
13308,BUY,EJZ,142.22,5
13317,SELL,FMXQ,104.68,2
13320,CANCEL,TLPJ,117.88,2
13325,BUY,ACGP,161.5,10
13334,BUY,FYW,147.73,4
13336,BUY,AHF,108.83,6
13341,BUY,EJZ,169.73,7
13351,SELL,TLPJ,125.32,9
13361,BUY,GGO,199.97,2
13370,SELL,RVU,100.68,5
13380,CANCEL,JJI,144.27,5
13385,SELL,PSBF,142.17,7
13393,SELL,ZWWJ,113.07,7
13399,BUY,FMXQ,173.12,8
13402,SELL,RVU,127.79,3
13412,SELL,EJZ,116.59,3
13420,BUY,FMXQ,155.7,7
13425,SELL,IEYI,142.2,5
13432,BUY,CHQX,118.75,1
13439,SELL,GGO,167.9,2
13447,SELL,TLPJ,186.68,5
13452,CANCEL,RVU,161.58,5
13461,BUY,PSBF,137.14,4
13470,BUY,AHF,136.75,8
13476,SELL,ZWWJ,151.68,4
13479,BUY,PSBF,183.42,7
13482,SELL,SSK,124.46,7
13492,SELL,JJI,196.63,5
13494,BUY,GGO,163.85,10
13496,SELL,JJI,130.84,6
13501,SELL,AHF,155.21,6
13507,BUY,CHQX,108.39,5
13512,CANCEL,ZWWJ,146.29,9
13522,SELL,GGO,173.4,2
13529,BUY,FYW,188.1,7
13535,SELL,QJJF,198.75,7
13544,SELL,PSBF,190.08,7
13548,CANCEL,FYW,119.01,4
13552,BUY,RXC,110.07,2
13553,CANCEL,USNZ,111.41,1
13560,SELL,ACGP,142.03,5
13567,SELL,ZWWJ,157.81,9
13572,SELL,PSBF,180.92,9
13578,SELL,VUK,160.85,8
13587,BUY,EJZ,178.19,2
13589,SELL,RXC,110.3,9
13598,SELL,PSBF,182.39,5
13599,CANCEL,RXC,138.57,6
13607,BUY,SSK,193.52,10
13610,BUY,USNZ,198.13,7
13611,BUY,PVAU,128.83,8
13618,BUY,PVAU,114.92,8
13621,SELL,PSBF,196.46,4
13625,SELL,ACGP,111.44,1
13626,SELL,FYW,118.75,7
13627,BUY,EJZ,135.25,1
13636,CANCEL,SRBQ,103.13,2
13642,SELL,EJZ,151.31,6
13651,SELL,RXC,186.34,4
13659,BUY,RXC,151.88,2
13668,SELL,AHF,151.17,8
13671,BUY,TLPJ,117.87,6
13675,BUY,ACGP,129.98,6
13684,SELL,USNZ,190.19,8
13691,CANCEL,SSK,176.72,4
13692,SELL,JJI,147.95,9
13697,CANCEL,PSBF,199.85,2
13698,BUY,RVU,175.06,1
13702,BUY,FMXQ,155.37,9
13703,BUY,JJI,129.91,3
13709,SELL,RXC,149.68,2
13711,BUY,ACGP,122.44,1
13712,SELL,RXC,173.75,9
13714,BUY,USNZ,110.99,1
13723,SELL,PSBF,150.22,4
13733,BUY,PSBF,112.04,1
13736,SELL,PVAU,107.15,9
13737,CANCEL,EJZ,122.69,9
13741,BUY,FMXQ,174.8,8
13747,BUY,EJZ,135.41,10
13757,SELL,JJI,147.42,9
13760,BUY,VUK,187.38,7
13766,SELL,SRBQ,144.82,1
13767,BUY,PVAU,184.02,8
13769,SELL,USNZ,142.04,9
13779,BUY,RXC,121.39,5
13789,BUY,ZWWJ,162.44,6
13799,SELL,SRBQ,149.02,3
13800,SELL,QJJF,141.63,9
13810,SELL,FMXQ,105.07,4
13818,CANCEL,SRBQ,150.58,10
13819,SELL,USNZ,114.08,7
13828,BUY,QJJF,127.01,7
13834,BUY,VUK,105.67,5
13837,BUY,CHQX,162.13,6
13845,BUY,AHF,150.29,8
13847,SELL,JJI,173.82,9
13853,BUY,GGO,191.18,6
13859,BUY,CHQX,142.84,3
13860,BUY,FYW,158.93,6
13865,SELL,EJZ,167.99,3
13872,SELL,AHF,138.75,9
13877,SELL,PSBF,151.11,8
13883,SELL,PSBF,142.63,1
13885,SELL,GGO,167.36,3
13892,BUY,AHF,148.64,8
13894,SELL,JJI,183.16,10
13896,SELL,PVAU,160.47,2
13904,BUY,RXC,119.11,2
13910,CANCEL,SRBQ,175.11,3
13916,BUY,SRBQ,103.29,9
13925,SELL,TLPJ,151.14,10
13932,SELL,FMXQ,153.84,2
